track_id,distance_um,death_cause,lifetime_s,n_frames_evap,n_frames_total,K_fit,R2_gof,R0_fit_um,K_fit_se
172,954.9630429507039,lost,1020,39,58,2.2107608604448967,0.6511287644894992,53.533350249604396,0.2660357774997943
173,2167.9582511429185,lost,510,37,42,5.067941645203362,0.8760977416595026,69.51020976599243,0.322152060962097
174,2029.6318416995994,lost,770,33,50,5.255372370952622,0.8798234102445562,59.46685866910055,0.3488468677210609
175,2860.459978619214,lost,810,38,52,5.236357697566113,0.7111477072898461,67.05557099480797,0.5562064972683166
176,90.68731356248249,lost,490,39,42,2.9299058397900968,0.7958021601371699,56.1522207032951,0.24399212884613347
177,643.3700921598595,lost,670,38,48,4.052001086504125,0.6978508994636091,65.63703401169354,0.4443729702132066
178,1870.4584700984947,lost,530,37,42,4.761311451055734,0.8972714490909239,63.87121568382972,0.2723179225264691
179,779.4316718948894,lost,900,39,55,2.0771760895473594,0.6351484957290207,53.95873789381464,0.25881705214216816
180,1389.9219853107845,lost,440,35,39,4.910986061933946,0.9289414213392188,63.4652625323043,0.23644265401188427
181,1219.8859455911709,lost,720,37,49,4.7589616155240515,0.8148205316000411,64.57679333183388,0.38348079090515874
182,277.92091020863694,lost,740,39,51,3.5780388407913595,0.5209068931547031,65.50822765487955,0.5641233776405806
183,2392.496810938465,lost,720,34,47,3.6128504135499355,0.9464194546397118,51.58490959287811,0.15196260386840113
184,868.3290381080725,lost,1080,37,59,1.1822217664194905,0.8648473487004636,41.23001194726617,0.0789964335355103
185,462.42415873435573,lost,650,39,48,5.366530086870961,0.5891878221197826,73.27920015337305,0.7366945892092839
186,1057.2731958078566,lost,520,40,43,4.89843610135195,0.6710740215798084,68.87892130495055,0.5563262123839287
187,2718.710378700584,lost,810,35,52,5.906393968862988,0.8907793490962338,63.866397045951956,0.3600250771172845
188,2269.0528539864627,lost,410,34,36,4.051613959479953,0.9541642791670586,49.47776530582289,0.1569797110972958
189,941.6350683371836,lost,990,36,56,1.7982185377455528,0.9111750645498775,41.106721807418886,0.09628741979644181
190,1624.5942908593843,lost,660,34,47,4.780937567872046,0.7225770135365822,74.35076945936095,0.5236815021744486
191,1885.8610569893874,lost,870,28,48,3.2149388959552256,0.9217314962532348,40.72343120241389,0.1837288475198065
192,2842.8666986070693,lost,750,37,50,5.855743459481148,0.8290576856261951,70.9122620495163,0.4494490168243106
193,748.9554259217439,lost,1050,38,60,3.42183337418977,0.8740719544981231,59.615004629844606,0.21646876828127343
194,2365.6231031214966,lost,800,36,51,5.016040514355455,0.9333607100000709,55.8900652858535,0.2298592578341991
195,1368.1350348763217,lost,510,37,42,4.3844896465395085,0.6610771521025212,68.28136823981569,0.5306514759020028
196,200.42538118046392,lost,800,39,53,3.113697214382115,0.48169645040914094,60.249135527165684,0.5309833273545397
197,2570.6042698074316,lost,690,38,48,6.560864101994603,0.7987578894420716,75.28357955481341,0.5488600780732249
198,59.82803779722235,lost,480,38,41,2.3836022971841264,0.6308741386849942,47.53219070572352,0.3038774121049366
199,2002.6571688831161,lost,660,38,47,7.067530779258632,0.8742363945822781,78.58953486070921,0.44676537439174235
200,624.3256080998851,lost,810,39,52,3.3724866028779723,0.9167441232121357,58.00546843896817,0.1670831880227922
201,880.3874839876116,lost,780,35,51,2.8748935113879006,0.643571319388125,54.701478336583335,0.3724369602819929
202,1228.812851752459,lost,750,34,48,3.6243837585668963,0.9587881195199741,52.33812864762668,0.1328339478839186
203,332.6465980966344,lost,520,40,43,3.126881975517433,0.8743167984341798,58.00373378093003,0.19231975495578446
204,1121.177931212892,lost,1050,39,60,2.9417713343974823,0.8028677866175885,53.51191723690704,0.23964304663140257
205,2179.5996073897686,lost,740,33,49,5.243525619821071,0.8634924444439719,64.06166197239973,0.3744480914712807
206,1011.8643222544757,lost,660,38,47,3.4051810246832748,0.9199732012023311,61.80768417659881,0.16738598347965916
207,2313.823656096263,lost,590,37,44,3.725150695268659,0.911028913423251,56.754523692979255,0.19677421612966745
208,1817.5754974637266,lost,390,37,38,6.983672295601585,0.8767388720127373,92.49706720827523,0.4426166712713872
209,2418.8192964655495,lost,950,34,54,2.736281090776089,0.9550586476714755,46.566402896445,0.10492857327161756
210,20.271675315143543,lost,910,21,41,1.5605154551935474,0.7898050083453547,33.79024613455236,0.18468963116108153
211,488.93619208490196,lost,460,39,41,3.877536930966614,0.7664635251276739,71.05409687392776,0.3518736086417698
212,797.8789737998708,lost,1030,32,55,1.270308936171801,0.5495719672833582,38.442520177416306,0.20996608257900978
213,1520.8403570538444,lost,620,34,45,4.415686560180568,0.8259561955294668,59.120940131136415,0.3583224554197492
214,2879.9665525945557,lost,700,34,47,4.2263742234739095,0.744745965732739,58.411257963789325,0.43739638314504575
215,687.434833763784,lost,720,38,49,3.562309965875245,0.8126229721469408,53.87781979973725,0.2850979410009295
216,185.50479846001494,lost,530,42,44,4.021706024574095,0.4545962885314468,76.70426218439302,0.6965085110591609
217,1653.2919084758407,lost,710,36,48,2.4116619943334454,0.6871996801995971,50.01499631438675,0.2790416945740874
218,1188.2332289764602,lost,710,38,48,3.0484162502098395,0.7653476399760394,56.71075164898927,0.28132356175420553
219,2506.4872424488626,lost,940,29,49,2.013998047158705,0.5562453281212248,39.8776916115292,0.3461907375690182
220,355.10730706988704,lost,870,36,52,1.68005404396316,0.845346534211912,45.196759681942176,0.12323845188099779
221,883.0236187993604,lost,1030,35,58,2.681412455482357,0.7987401835330757,45.94820753684713,0.2343054668517784
222,2761.8222828535354,lost,480,40,41,5.275506885767259,0.7038751009920784,76.98410084271643,0.5550882794349605
223,2613.490750295053,lost,800,37,51,3.7255786454482696,0.6769292367538178,59.50805822281475,0.43504772945331627
224,2424.0513394060977,lost,1040,32,57,4.116658264502237,0.9583375089765497,48.94201047097908,0.15671030734344635
225,1378.2548197565254,lost,600,35,45,4.442544210576586,0.655387019960038,85.3954463971869,0.5607789282155722
226,2086.2546886303603,lost,810,35,50,3.9609744038912273,0.8867288643911445,55.56943711077114,0.24643890504055327
227,988.785962148435,lost,810,34,50,2.8662919761042374,0.9203063870814789,44.018869056961925,0.14910457827580914
228,806.8579996595067,lost,790,36,50,1.7547404613758903,0.7725308495854066,43.593194909453075,0.16329645959288253
229,2301.356918712066,lost,680,34,47,5.590753895486857,0.9347716736723252,64.62411881359607,0.2610722618475983
230,1094.1912946859582,lost,560,35,43,2.557662170699286,0.6958396551084272,49.71137069735047,0.2943627954334607
231,615.0777935721263,lost,890,38,54,2.5624021736504052,0.8290212527015542,51.025502905023075,0.19394754068601078
232,737.6601978002963,lost,450,37,38,2.33295347463728,0.9525369245289691,43.78949232078872,0.0880256181828386
233,1685.150133272698,lost,830,37,52,3.625173752399118,0.8631474035619335,61.16957224725611,0.24399382829539543
234,412.4324484681902,lost,930,30,50,2.1712624538330108,0.8696856083405481,36.94626944371544,0.1588357856780367
235,2493.7142247761635,lost,560,34,43,5.876655489461646,0.8626338395839185,66.72593132100133,0.4145547318397036
236,2196.7655963462867,lost,740,34,49,3.824301758191327,0.7652032293087756,63.183253411628776,0.37448534485948376
237,1541.4366878862725,lost,1040,34,57,2.7371034684207767,0.8826944025496964,46.076065844542185,0.17638855701916278
238,895.8333138847117,lost,720,35,49,4.551548528730727,0.6087915950244304,74.05079589055838,0.6351436669662667
239,553.0818683390726,lost,900,35,53,1.7953857897946035,0.9053773213211187,41.87516118767765,0.1010377408050667
240,2922.6190929023437,lost,390,37,38,9.873721010376885,0.6858275332647473,88.59679809718172,1.129596745220481
241,131.75010880158126,lost,510,10,42,20.16255029966944,0.4649321770515445,92.06077976759732,7.647334479835688
242,1187.1591674433892,lost,860,37,53,2.626579241469551,0.6097796888351242,52.7322262034066,0.35516073305032647
243,2696.973014873889,lost,390,36,38,10.336034589007882,0.6888711440429874,92.70564274362354,1.1912849219385162
244,1071.2180836691891,lost,960,33,57,3.715547015773106,0.5100508841650306,56.33430491339344,0.654049549705277
245,355.6229281721049,lost,580,38,45,5.574263568196826,0.6925026353176316,72.55767152289711,0.6190792290550194
246,475.0758517421076,lost,780,37,51,3.3094632335313756,0.7966749800221122,52.524619089402336,0.28260403685546887
247,664.1498787717371,lost,780,39,51,3.745496495841096,0.8209070043205726,55.2914992274376,0.287607927712281
248,2058.3099635132667,lost,450,35,40,7.8625144722113545,0.6881981350367496,77.52552926860449,0.9212703549245123
249,2355.5296100692854,lost,700,31,45,4.302899099967406,0.9827582605646441,50.39641672605011,0.10583500889591417
