file,genus,mag,area_um2,equiv_diameter_um,perimeter_um,circularity,solidity
White_20X_1.TIF,Mucor,20,42.75,7.3777,23.5,0.9728,1.0823
White_20X_1.TIF,Mucor,20,40.0,7.1365,21.5,1.0874,1.1034
White_20X_1.TIF,Mucor,20,20.5,5.109,24.0,0.4472,0.713
White_20X_1.TIF,Mucor,20,401.0,22.5958,192.0,0.1367,0.3334
White_20X_1.TIF,Mucor,20,25.0,5.6419,23.5,0.5689,0.8696
White_20X_1.TIF,Mucor,20,75.5,9.8046,42.5,0.5253,0.8011
White_20X_1.TIF,Mucor,20,20.0,5.0463,18.5,0.7343,1.1189
White_20X_1.TIF,Mucor,20,49.5,7.9389,30.0,0.6912,0.9318
White_20X_1.TIF,Mucor,20,25.25,5.67,18.5,0.9271,1.116
White_20X_1.TIF,Mucor,20,73.0,9.6409,46.5,0.4243,0.7924
White_20X_1.TIF,Mucor,20,45.25,7.5904,27.5,0.7519,0.9602
White_20X_1.TIF,Mucor,20,340.25,20.8139,170.0,0.1479,0.435
White_20X_1.TIF,Mucor,20,47.0,7.7358,28.5,0.7271,0.9716
White_20X_1.TIF,Mucor,20,24.0,5.5279,18.0,0.9308,1.0787
White_20X_1.TIF,Mucor,20,46.5,7.6945,24.5,0.9735,1.0877
White_20X_1.TIF,Mucor,20,29915.25,195.1647,4731.0,0.0168,0.3295
White_20X_1.TIF,Mucor,20,84.5,10.3725,49.5,0.4334,0.8601
White_20X_1.TIF,Mucor,20,13.5,4.1459,12.5,1.0857,1.1613
White_20X_1.TIF,Mucor,20,49.75,7.9589,30.5,0.6721,0.9409
White_20X_1.TIF,Mucor,20,14.75,4.3336,14.0,0.9457,1.2421
White_20X_1.TIF,Mucor,20,190.0,15.5536,107.5,0.2066,0.4163
White_20X_1.TIF,Mucor,20,14.25,4.2595,14.5,0.8517,1.0962
White_20X_1.TIF,Mucor,20,36.75,6.8404,25.0,0.7389,0.9577
White_20X_1.TIF,Mucor,20,17.0,4.6524,14.5,1.0161,1.2252
White_20X_1.TIF,Mucor,20,32.75,6.4574,31.5,0.4148,0.7774
White_20X_1.TIF,Mucor,20,53.5,8.2534,28.0,0.8575,1.0142
White_20X_1.TIF,Mucor,20,64.5,9.0622,52.0,0.2998,0.6926
White_20X_1.TIF,Mucor,20,47.5,7.7768,30.0,0.6632,0.9337
White_20X_1.TIF,Mucor,20,28.25,5.9974,19.5,0.9336,1.1357
White_20X_1.TIF,Mucor,20,103.0,11.4518,46.5,0.5986,0.8729
White_20X_1.TIF,Mucor,20,19.0,4.9185,18.5,0.6976,1.1429
White_20X_1.TIF,Mucor,20,206.75,16.2247,72.0,0.5012,0.7839
White_20X_1.TIF,Mucor,20,55.0,8.3683,34.0,0.5979,0.991
White_20X_1.TIF,Mucor,20,138.5,13.2794,78.0,0.2861,0.635
White_20X_1.TIF,Mucor,20,56.0,8.444,29.5,0.8086,1.0045
White_20X_1.TIF,Mucor,20,38.75,7.0241,22.5,0.9619,1.0764
White_20X_1.TIF,Mucor,20,79.5,10.0609,44.5,0.5045,0.769
White_20X_1.TIF,Mucor,20,199.75,15.9477,76.5,0.4289,0.734
White_20X_1.TIF,Mucor,20,22.5,5.3524,14.5,1.3448,1.1465
White_20X_1.TIF,Mucor,20,38.25,6.9786,25.5,0.7392,1.0373
White_20X_1.TIF,Mucor,20,26.75,5.836,24.5,0.56,0.8458
White_20X_1.TIF,Mucor,20,86.5,10.4945,40.5,0.6627,0.8564
White_20X_1.TIF,Mucor,20,41.5,7.2691,31.0,0.5427,0.9121
White_20X_1.TIF,Mucor,20,18.0,4.7873,19.0,0.6266,0.9931
White_20X_1.TIF,Mucor,20,21.75,5.2624,18.5,0.7986,1.0235
White_20X_1.TIF,Mucor,20,35.75,6.7467,28.0,0.573,0.8827
White_20X_1.TIF,Mucor,20,38.25,6.9786,29.5,0.5523,0.8293
White_20X_1.TIF,Mucor,20,106.25,11.6311,42.5,0.7392,0.9159
White_20X_1.TIF,Mucor,20,55.25,8.3873,30.0,0.7714,0.9305
White_20X_1.TIF,Mucor,20,169.5,14.6906,60.5,0.5819,0.7753
White_20X_1.TIF,Mucor,20,19.75,5.0146,14.5,1.1804,1.197
White_20X_1.TIF,Mucor,20,17.0,4.6524,19.0,0.5918,0.85
White_20X_1.TIF,Mucor,20,52.75,8.1953,27.5,0.8765,0.9837
White_20X_1.TIF,Mucor,20,27.25,5.8903,20.5,0.8148,0.9356
White_20X_1.TIF,Mucor,20,14.5,4.2967,13.5,0.9998,1.1485
White_20X_1.TIF,Mucor,20,45.0,7.5694,39.5,0.3624,0.6534
White_20X_1.TIF,Mucor,20,38.5,7.0014,23.0,0.9146,0.9747
White_20X_1.TIF,Mucor,20,45.75,7.6322,24.5,0.9578,1.0765
White_20X_1.TIF,Mucor,20,21.25,5.2016,17.0,0.924,1.0828
White_20X_1.TIF,Mucor,20,19.5,4.9828,18.5,0.716,1.0331
White_20X_1.TIF,Mucor,20,55.0,8.3683,35.5,0.5484,0.8381
White_20X_1.TIF,Mucor,20,21.0,5.1709,17.5,0.8617,1.05
White_20X_1.TIF,Mucor,20,40.75,7.2031,26.0,0.7575,1.0062
White_20X_1.TIF,Mucor,20,12.75,4.0291,12.0,1.1126,1.2143
White_20X_1.TIF,Mucor,20,33.75,6.5553,25.0,0.6786,1.0037
White_20X_1.TIF,Mucor,20,79.75,10.0767,39.5,0.6423,0.8096
White_20X_1.TIF,Mucor,20,27.75,5.9441,21.0,0.7907,1.0622
White_20X_1.TIF,Mucor,20,12.75,4.0291,17.5,0.5232,0.9107
White_20X_1.TIF,Mucor,20,122.75,12.5016,43.0,0.8342,0.9742
White_20X_1.TIF,Mucor,20,20.25,5.0777,19.5,0.6692,0.9939
White_20X_1.TIF,Mucor,20,128.25,12.7786,62.0,0.4193,0.8028
White_20X_1.TIF,Mucor,20,500.5,25.2439,163.0,0.2367,0.6662
White_20X_1.TIF,Mucor,20,140.25,13.3631,54.0,0.6044,0.7963
White_20X_1.TIF,Mucor,20,16.25,4.5486,13.0,1.2083,1.1207
White_20X_1.TIF,Mucor,20,20.0,5.0463,15.0,1.117,1.1429
White_20X_1.TIF,Mucor,20,84.5,10.3725,50.5,0.4164,0.7138
White_20X_1.TIF,Mucor,20,45.5,7.6113,25.0,0.9148,1.0551
White_20X_1.TIF,Mucor,20,56.75,8.5004,33.5,0.6355,0.8664
White_20X_1.TIF,Mucor,20,47.5,7.7768,25.0,0.955,1.0526
White_20X_1.TIF,Mucor,20,74.25,9.7231,39.5,0.598,0.8826
White_20X_1.TIF,Mucor,20,75.5,9.8046,32.0,0.9265,1.005
White_20X_1.TIF,Mucor,20,30.25,6.2061,24.5,0.6333,1.0041
White_20X_1.TIF,Mucor,20,35.0,6.6756,23.5,0.7964,1.037
White_20X_1.TIF,Mucor,20,161.25,14.3286,66.5,0.4582,0.7679
White_20X_1.TIF,Mucor,20,207.5,16.2541,71.0,0.5173,0.7721
White_20X_1.TIF,Mucor,20,15.75,4.4781,13.5,1.086,1.2233
White_20X_1.TIF,Mucor,20,33.5,6.531,20.5,1.0017,1.072
White_20X_1.TIF,Mucor,20,161.25,14.3286,57.5,0.6129,0.8037
White_20X_1.TIF,Mucor,20,25.75,5.7259,23.5,0.5859,0.9904
White_20X_1.TIF,Mucor,20,27.25,5.8903,20.0,0.8561,1.1474
White_20X_1.TIF,Mucor,20,120.0,12.3608,73.0,0.283,0.5292
White_20X_1.TIF,Mucor,20,110.0,11.8345,51.5,0.5212,0.8627
White_20X_1.TIF,Mucor,20,20.25,5.0777,16.5,0.9347,1.1408
White_20X_1.TIF,Mucor,20,14.0,4.222,17.5,0.5745,0.9655
White_20X_1.TIF,Mucor,20,18.0,4.7873,14.5,1.0758,1.2414
White_20X_1.TIF,Mucor,20,18.5,4.8533,16.5,0.8539,1.0725
White_20X_1.TIF,Mucor,20,16.5,4.5835,14.5,0.9862,1.1681
White_20X_1.TIF,Mucor,20,86.5,10.4945,56.0,0.3466,0.6473
White_20X_1.TIF,Mucor,20,14.75,4.3336,14.5,0.8816,1.18
White_20X_1.TIF,Mucor,20,14.0,4.222,13.5,0.9653,1.1915
White_20X_1.TIF,Mucor,20,57.0,8.5191,35.0,0.5847,0.7808
White_20X_1.TIF,Mucor,20,21.5,5.2321,23.0,0.5107,0.8113
White_20X_1.TIF,Mucor,20,21.5,5.2321,17.0,0.9349,1.1544
White_20X_1.TIF,Mucor,20,16.25,4.5486,16.5,0.7501,1.3131
White_20X_1.TIF,Mucor,20,18.5,4.8533,15.0,1.0332,1.0963
White_20X_1.TIF,Mucor,20,15.25,4.4065,17.0,0.6631,0.9606
White_20X_1.TIF,Mucor,20,27.0,5.8632,17.5,1.1079,1.1192
White_20X_1.TIF,Mucor,20,15.25,4.4065,16.5,0.7039,0.9919
White_20X_1.TIF,Mucor,20,356.0,21.2902,96.5,0.4804,0.7206
White_20X_1.TIF,Mucor,20,20.75,5.14,18.0,0.8048,1.1608
White_20X_1.TIF,Mucor,20,24.0,5.5279,16.5,1.1078,1.1852
White_20X_1.TIF,Mucor,20,260.0,18.1946,115.0,0.2471,0.529
White_20X_1.TIF,Mucor,20,67.0,9.2362,34.5,0.7074,0.8845
White_20X_1.TIF,Mucor,20,23.5,5.47,17.0,1.0218,1.175
White_20X_1.TIF,Mucor,20,39.75,7.1142,21.0,1.1327,1.078
White_20X_1.TIF,Mucor,20,114.0,12.0478,67.0,0.3191,0.6862
White_20X_1.TIF,Mucor,20,20.5,5.109,16.0,1.0063,1.2148
White_20X_1.TIF,Mucor,20,51.5,8.0976,40.5,0.3946,0.6855
White_20X_1.TIF,Mucor,20,17.0,4.6524,15.0,0.9495,1.2593
White_20X_1.TIF,Mucor,20,29.25,6.1026,21.0,0.8335,1.0446
White_20X_1.TIF,Mucor,20,44.0,7.4848,38.0,0.3829,0.6354
White_20X_1.TIF,Mucor,20,289.25,19.1907,102.0,0.3494,0.704
White_20X_1.TIF,Mucor,20,27.5,5.9173,20.0,0.8639,1.0476
White_20X_1.TIF,Mucor,20,21.5,5.2321,16.0,1.0554,1.1781
White_20X_1.TIF,Mucor,20,20.5,5.109,22.0,0.5323,1.1007
White_20X_1.TIF,Mucor,20,18.75,4.886,14.0,1.2021,1.1278
White_20X_1.TIF,Mucor,20,82.5,10.249,41.5,0.602,0.8955
White_20X_1.TIF,Mucor,20,23.75,5.499,18.0,0.9211,0.9794
White_20X_1.TIF,Mucor,20,16.75,4.6181,16.5,0.7731,1.1754
White_20X_1.TIF,Mucor,20,21.75,5.2624,17.0,0.9457,1.16
White_20X_1.TIF,Mucor,20,38.5,7.0014,23.5,0.8761,1.1119
White_20X_1.TIF,Mucor,20,21.25,5.2016,17.5,0.872,1.0559
White_20X_1.TIF,Mucor,20,13.5,4.1459,15.5,0.7061,1.125
White_20X_1.TIF,Mucor,20,24.75,5.6136,25.0,0.4976,1.0102
White_20X_1.TIF,Mucor,20,113.5,12.0213,48.0,0.619,0.8292
White_20X_1.TIF,Mucor,20,79.25,10.0451,48.0,0.4322,0.8638
White_20X_1.TIF,Mucor,20,12.5,3.9894,12.5,1.0053,1.2195
White_20X_1.TIF,Mucor,20,13.5,4.1459,13.5,0.9308,1.102
White_20X_1.TIF,Mucor,20,375.25,21.8583,109.0,0.3969,0.6742
White_20X_1.TIF,Mucor,20,14.25,4.2595,13.0,1.0596,1.2809
White_20X_1.TIF,Mucor,20,14.25,4.2595,14.5,0.8517,1.1176
White_20X_1.TIF,Mucor,20,77.75,9.9496,63.5,0.2423,0.5404
White_20X_1.TIF,Mucor,20,50.0,7.9788,39.5,0.4027,0.9852
White_20X_1.TIF,Mucor,20,39.75,7.1142,38.5,0.337,0.9326
White_20X_1.TIF,Mucor,20,15.0,4.3702,15.5,0.7846,1.2121
White_20X_1.TIF,Mucor,20,32.25,6.408,33.5,0.3611,0.6418
White_20X_1.TIF,Mucor,20,28.0,5.9708,26.0,0.5205,0.7492
White_20X_1.TIF,Mucor,20,29.5,6.1287,27.0,0.5085,0.8027
White_20X_1.TIF,Mucor,20,26.75,5.836,22.5,0.664,1.1323
White_20X_1.TIF,Mucor,20,25.0,5.6419,17.0,1.0871,1.1429
White_20X_1.TIF,Mucor,20,15.25,4.4065,14.5,0.9115,1.2449
White_20X_1.TIF,Mucor,20,41.5,7.2691,28.0,0.6652,0.8997
White_20X_1.TIF,Mucor,20,73.5,9.6738,51.0,0.3551,0.6682
White_20X_1.TIF,Mucor,20,143.75,13.5288,81.5,0.272,0.5354
White_20X_1.TIF,Mucor,20,47.0,7.7358,40.0,0.3691,0.6144
White_20X_1.TIF,Mucor,20,36.5,6.8171,30.0,0.5096,0.8464
White_20X_1.TIF,Mucor,20,23.0,5.4115,20.5,0.6877,0.9064
White_20X_1.TIF,Mucor,20,35.5,6.7231,27.0,0.6119,0.9251
White_20X_1.TIF,Mucor,20,26.0,5.7536,16.5,1.2001,1.1556
White_20X_1.TIF,Mucor,20,16.75,4.6181,16.0,0.8222,1.0388
White_20X_1.TIF,Mucor,20,279.5,18.8645,114.0,0.2703,0.6133
White_20X_1.TIF,Mucor,20,30.0,6.1804,20.5,0.8971,1.086
White_20X_1.TIF,Mucor,20,16.5,4.5835,15.0,0.9215,1.1186
White_20X_1.TIF,Mucor,20,14.5,4.2967,12.5,1.1662,1.2889
White_20X_1.TIF,Mucor,20,32.75,6.4574,22.5,0.8129,1.0694
White_20X_1.TIF,Mucor,20,58.5,8.6304,27.5,0.9721,1.0909
White_20X_1.TIF,Mucor,20,77.0,9.9015,37.0,0.7068,0.8762
White_20X_1.TIF,Mucor,20,62.25,8.9028,43.5,0.4134,0.7981
White_20X_1.TIF,Mucor,20,61.75,8.8669,45.5,0.3748,0.9537
White_20X_1.TIF,Mucor,20,19.75,5.0146,23.0,0.4692,1.026
White_20X_1.TIF,Mucor,20,91.0,10.7641,48.0,0.4963,0.7811
White_20X_1.TIF,Mucor,20,250.0,17.8412,150.0,0.1396,0.4986
White_20X_1.TIF,Mucor,20,546.0,26.3664,123.5,0.4499,0.7785
White_20X_1.TIF,Mucor,20,29.0,6.0765,23.0,0.6889,0.8889
White_20X_1.TIF,Mucor,20,18.0,4.7873,16.5,0.8308,1.0286
White_20X_1.TIF,Mucor,20,29.0,6.0765,21.0,0.8264,1.0943
White_20X_1.TIF,Mucor,20,31.5,6.333,27.5,0.5234,0.9438
White_20X_1.TIF,Mucor,20,25.75,5.7259,24.5,0.5391,0.7437
White_20X_1.TIF,Mucor,20,33.25,6.5066,21.0,0.9475,1.0431
White_20X_1.TIF,Mucor,20,38.75,7.0241,23.5,0.8818,1.0333
White_20X_1.TIF,Mucor,20,14.0,4.222,12.0,1.2217,1.2727
White_20X_1.TIF,Mucor,20,47.0,7.7358,44.5,0.2983,0.7505
White_20X_1.TIF,Mucor,20,174.0,14.8843,59.0,0.6281,0.8733
White_20X_1.TIF,Mucor,20,104.75,11.5487,39.5,0.8437,0.9744
White_20X_1.TIF,Mucor,20,17.25,4.6865,16.0,0.8468,1.122
White_20X_1.TIF,Mucor,20,38.5,7.0014,24.0,0.8399,1.0512
White_20X_1.TIF,Mucor,20,13.75,4.1841,12.0,1.1999,1.1957
White_20X_1.TIF,Mucor,20,44.5,7.5272,29.5,0.6426,0.8416
White_20X_1.TIF,Mucor,20,34.5,6.6277,21.0,0.9831,1.0222
White_20X_1.TIF,Mucor,20,13.5,4.1459,11.0,1.402,1.2558
White_20X_1.TIF,Mucor,20,51.25,8.078,28.5,0.7929,0.9927
White_20X_1.TIF,Mucor,20,16.75,4.6181,19.5,0.5535,1.3814
White_20X_1.TIF,Mucor,20,351.25,21.1477,109.5,0.3681,0.7231
White_20X_1.TIF,Mucor,20,26.0,5.7536,16.5,1.2001,1.1492
White_20X_1.TIF,Mucor,20,38.75,7.0241,23.0,0.9205,1.0403
White_20X_1.TIF,Mucor,20,29.75,6.1546,25.0,0.5982,0.8561
White_20X_1.TIF,Mucor,20,47.0,7.7358,30.5,0.6349,0.94
White_20X_1.TIF,Mucor,20,82.25,10.2335,35.5,0.8201,0.9792
White_20X_1.TIF,Mucor,20,20.75,5.14,15.5,1.0853,1.137
White_20X_1.TIF,Mucor,20,66.75,9.2189,36.0,0.6472,0.8841
White_20X_1.TIF,Mucor,20,14.0,4.222,12.5,1.1259,1.2727
White_20X_1.TIF,Mucor,20,21.25,5.2016,17.0,0.924,1.0897
White_20X_1.TIF,Mucor,20,38.0,6.9558,26.5,0.68,0.9184
White_20X_1.TIF,Mucor,20,231.25,17.1592,70.5,0.5847,0.8326
White_20X_1.TIF,Mucor,20,47.5,7.7768,28.0,0.7614,1.0298
White_20X_1.TIF,Mucor,20,16.5,4.5835,13.5,1.1377,1.2453
White_20X_1.TIF,Mucor,20,14.25,4.2595,13.0,1.0596,1.2128
White_20X_1.TIF,Mucor,20,29.25,6.1026,19.5,0.9666,1.1143
White_20X_1.TIF,Mucor,20,33.75,6.5553,23.5,0.768,1.0112
White_20X_1.TIF,Mucor,20,17.25,4.6865,15.5,0.9023,1.2661
White_20X_1.TIF,Mucor,20,28.75,6.0503,18.0,1.1151,1.0952
White_20X_1.TIF,Mucor,20,259.75,18.1858,102.5,0.3107,0.6009
White_20X_1.TIF,Mucor,20,33.75,6.5553,26.0,0.6274,0.931
White_20X_1.TIF,Mucor,20,27.25,5.8903,22.5,0.6764,0.9604
White_20X_1.TIF,Mucor,20,22.25,5.3226,20.5,0.6653,0.978
White_20X_1.TIF,Mucor,20,136.75,13.1953,56.0,0.548,0.7871
White_20X_1.TIF,Mucor,20,18.75,4.886,16.5,0.8655,1.2195
White_20X_1.TIF,Mucor,20,14.25,4.2595,12.5,1.1461,1.2391
White_20X_1.TIF,Mucor,20,14.25,4.2595,14.5,0.8517,1.2258
White_20X_1.TIF,Mucor,20,62.75,8.9384,36.0,0.6084,0.8176
White_20X_1.TIF,Mucor,20,37.25,6.8868,23.5,0.8476,0.9707
White_20X_1.TIF,Mucor,20,31.25,6.3078,20.5,0.9344,1.0246
White_20X_1.TIF,Mucor,20,323.75,20.303,127.0,0.2522,0.665
White_20X_1.TIF,Mucor,20,13.0,4.0684,14.5,0.777,1.0097
White_20X_1.TIF,Mucor,20,20.75,5.14,18.5,0.7619,1.0122
White_20X_1.TIF,Mucor,20,36.5,6.8171,23.5,0.8306,1.0355
White_20X_1.TIF,Mucor,20,30.75,6.2572,19.0,1.0704,1.1131
White_20X_1.TIF,Mucor,20,83.25,10.2955,36.0,0.8072,0.9123
White_20X_1.TIF,Mucor,20,49.0,7.8987,37.5,0.4379,0.7935
White_20X_1.TIF,Mucor,20,45.0,7.5694,31.5,0.5699,0.8491
White_20X_1.TIF,Mucor,20,27.75,5.9441,26.0,0.5159,0.9098
White_20X_1.TIF,Mucor,20,44.0,7.4848,32.0,0.54,0.8844
White_20X_1.TIF,Mucor,20,337.0,20.7143,136.5,0.2273,0.6425
White_20X_1.TIF,Mucor,20,58.75,8.6489,28.0,0.9417,1.0108
White_20X_1.TIF,Mucor,20,376.75,21.9019,97.0,0.5032,0.8314
White_20X_1.TIF,Mucor,20,14.25,4.2595,14.0,0.9136,1.2809
White_20X_1.TIF,Mucor,20,106.25,11.6311,53.0,0.4753,0.7137
White_20X_1.TIF,Mucor,20,18.0,4.7873,16.0,0.8836,1.0588
White_20X_1.TIF,Mucor,20,14.25,4.2595,12.5,1.1461,1.2391
White_20X_1.TIF,Mucor,20,121.5,12.4378,53.0,0.5435,0.7883
White_20X_1.TIF,Mucor,20,56.75,8.5004,27.0,0.9782,1.0583
White_20X_1.TIF,Mucor,20,17.75,4.7539,16.5,0.8193,1.1545
White_20X_1.TIF,Mucor,20,37.0,6.8637,22.5,0.9184,1.117
White_20X_1.TIF,Mucor,20,21.0,5.1709,15.5,1.0984,1.1586
White_20X_1.TIF,Mucor,20,39.25,7.0693,44.0,0.2548,0.9782
White_20X_1.TIF,Mucor,20,62.0,8.8849,30.0,0.8657,0.992
White_20X_1.TIF,Mucor,20,18.75,4.886,20.5,0.5607,0.8671
White_20X_1.TIF,Mucor,20,36.75,6.8404,26.5,0.6576,1.1053
White_20X_1.TIF,Mucor,20,27.0,5.8632,18.5,0.9914,1.1934
White_20X_1.TIF,Mucor,20,20.75,5.14,18.5,0.7619,1.1067
White_20X_1.TIF,Mucor,20,106.25,11.6311,43.5,0.7056,0.87
White_20X_1.TIF,Mucor,20,25.75,5.7259,18.5,0.9455,1.0049
White_20X_1.TIF,Mucor,20,34.0,6.5795,20.0,1.0681,1.0667
White_20X_1.TIF,Mucor,20,21.5,5.2321,20.0,0.6754,1.1544
White_20X_1.TIF,Mucor,20,890.25,33.6675,266.0,0.1581,0.5857
White_20X_1.TIF,Mucor,20,46.0,7.653,23.5,1.0467,1.0952
White_20X_1.TIF,Mucor,20,17.25,4.6865,13.0,1.2827,1.1695
White_20X_1.TIF,Mucor,20,15.5,4.4424,13.0,1.1525,1.2525
White_20X_1.TIF,Mucor,20,24.5,5.5852,19.0,0.8528,1.1395
White_20X_1.TIF,Mucor,20,17.75,4.7539,20.5,0.5308,1.0923
White_20X_1.TIF,Mucor,20,15.5,4.4424,13.5,1.0687,1.1923
White_20X_1.TIF,Mucor,20,15.5,4.4424,14.5,0.9264,1.2039
White_20X_1.TIF,Mucor,20,25.75,5.7259,22.0,0.6686,1.0352
White_20X_1.TIF,Mucor,20,18.25,4.8204,13.5,1.2584,1.187
White_20X_1.TIF,Mucor,20,105.0,11.5624,49.0,0.5495,0.8147
White_20X_1.TIF,Mucor,20,197.0,15.8376,53.5,0.8649,0.9722
White_20X_1.TIF,Mucor,20,144.5,13.564,80.0,0.2837,0.5372
White_20X_1.TIF,Mucor,20,24.5,5.5852,21.5,0.666,1.0481
White_20X_1.TIF,Mucor,20,91.75,10.8083,41.5,0.6695,1.0471
White_20X_1.TIF,Mucor,20,252.5,17.9302,112.0,0.253,0.5668
White_20X_1.TIF,Mucor,20,54.75,8.3492,30.0,0.7645,0.9799
White_20X_1.TIF,Mucor,20,20.5,5.109,18.0,0.7951,1.0
White_20X_1.TIF,Mucor,20,24.5,5.5852,20.5,0.7326,1.0316
White_20X_1.TIF,Mucor,20,15.5,4.4424,14.5,0.9264,1.2157
White_20X_1.TIF,Mucor,20,17.25,4.6865,17.0,0.7501,0.9857
White_20X_1.TIF,Mucor,20,17.5,4.7203,14.0,1.122,1.1667
White_20X_1.TIF,Mucor,20,18.25,4.8204,15.5,0.9546,1.1774
White_20X_1.TIF,Mucor,20,153.5,13.9801,76.0,0.334,0.649
White_20X_1.TIF,Mucor,20,41.5,7.2691,29.0,0.6201,0.8668
White_20X_1.TIF,Mucor,20,65.0,9.0973,36.5,0.6131,0.805
White_20X_1.TIF,Mucor,20,73.25,9.6574,52.5,0.334,0.6181
White_20X_1.TIF,Mucor,20,42.5,7.3561,27.5,0.7062,0.9827
White_20X_1.TIF,Mucor,20,59.5,8.7039,35.0,0.6104,0.8931
White_20X_1.TIF,Mucor,20,24.75,5.6136,19.0,0.8615,1.082
White_20X_1.TIF,Mucor,20,83.0,10.28,42.0,0.5913,0.8228
White_20X_1.TIF,Mucor,20,23.25,5.4408,16.5,1.0732,1.1698
White_20X_1.TIF,Mucor,20,54.5,8.3302,29.5,0.787,1.0023
White_20X_1.TIF,Mucor,20,45.25,7.5904,25.5,0.8745,1.0028
White_20X_1.TIF,Mucor,20,896.5,33.7855,238.0,0.1989,0.6101
White_20X_1.TIF,Mucor,20,601.0,27.6626,188.5,0.2126,0.55
White_20X_1.TIF,Mucor,20,2512.0,56.5542,405.0,0.1925,0.6647
White_20X_1.TIF,Mucor,20,26.5,5.8087,16.0,1.3008,1.1099
White_20X_1.TIF,Mucor,20,511.5,25.5198,131.5,0.3717,0.6226
White_20X_1.TIF,Mucor,20,32.25,6.408,26.0,0.5995,1.0361
White_20X_1.TIF,Mucor,20,32.5,6.4328,20.0,1.021,1.0788
White_20X_1.TIF,Mucor,20,56.25,8.4628,33.5,0.6299,0.8475
White_20X_1.TIF,Mucor,20,53.75,8.2726,29.0,0.8031,0.9773
White_20X_1.TIF,Mucor,20,39.75,7.1142,26.0,0.7389,1.0325
White_20X_1.TIF,Mucor,20,31.0,6.2825,19.5,1.0245,1.0973
White_20X_1.TIF,Mucor,20,23.25,5.4408,17.5,0.954,1.0751
White_20X_1.TIF,Mucor,20,151.25,13.8772,45.0,0.9386,0.9596
White_20X_1.TIF,Mucor,20,24.0,5.5279,18.0,0.9308,1.0787
White_20X_1.TIF,Mucor,20,15.75,4.4781,16.0,0.7731,1.008
White_20X_1.TIF,Mucor,20,71.0,9.5079,48.0,0.3872,0.596
White_20X_1.TIF,Mucor,20,139.75,13.3392,49.5,0.7167,1.009
White_20X_1.TIF,Mucor,20,179.75,15.1283,85.5,0.309,0.6713
White_20X_1.TIF,Mucor,20,101.0,11.3401,42.0,0.7195,0.9099
White_20X_1.TIF,Mucor,20,28.5,6.0239,20.0,0.8954,1.1014
White_20X_1.TIF,Mucor,20,13.25,4.1074,12.5,1.0656,1.3418
White_20X_1.TIF,Mucor,20,25.5,5.698,21.5,0.6932,1.0099
White_20X_1.TIF,Mucor,20,27.0,5.8632,28.0,0.4328,1.0693
White_40X_1.TIF,Mucor,40,40332.875,226.6129,8847.0,0.0065,0.3998
White_40X_1.TIF,Mucor,40,10.1875,3.6015,12.5,0.8193,1.0724
White_40X_1.TIF,Mucor,40,7.1875,3.0251,10.75,0.7816,1.0314
White_40X_1.TIF,Mucor,40,3.875,2.2212,8.0,0.7609,1.1171
White_40X_1.TIF,Mucor,40,448.875,23.9066,168.5,0.1987,0.6234
White_40X_1.TIF,Mucor,40,1129.8125,37.9279,443.25,0.0723,0.429
White_40X_1.TIF,Mucor,40,30.25,6.2061,31.75,0.3771,0.8521
White_40X_1.TIF,Mucor,40,242.5625,17.5738,155.25,0.1265,0.5331
White_40X_1.TIF,Mucor,40,9.6875,3.5121,14.0,0.6211,1.1698
White_40X_1.TIF,Mucor,40,76.1875,9.8491,73.0,0.1797,0.4119
White_40X_1.TIF,Mucor,40,32.3125,6.4142,22.5,0.8021,0.8983
White_40X_1.TIF,Mucor,40,3.8125,2.2032,8.75,0.6258,0.8592
White_40X_1.TIF,Mucor,40,31.875,6.3706,40.75,0.2412,0.5601
White_40X_1.TIF,Mucor,40,15.5,4.4424,21.5,0.4214,0.9557
White_40X_1.TIF,Mucor,40,8.6875,3.3258,11.0,0.9022,1.1347
White_40X_1.TIF,Mucor,40,5.6875,2.691,10.25,0.6803,1.0581
White_40X_1.TIF,Mucor,40,4.1875,2.309,10.0,0.5262,0.8993
White_40X_1.TIF,Mucor,40,233.625,17.247,132.75,0.1666,0.6044
White_40X_1.TIF,Mucor,40,4.25,2.3262,12.0,0.3709,1.0382
White_40X_1.TIF,Mucor,40,37.9375,6.9501,42.0,0.2703,0.6343
White_40X_1.TIF,Mucor,40,37.9375,6.9501,34.25,0.4064,0.6794
White_40X_1.TIF,Mucor,40,10.4375,3.6455,12.5,0.8394,1.0373
White_40X_1.TIF,Mucor,40,3.9375,2.2391,6.25,1.2667,1.2233
White_40X_1.TIF,Mucor,40,62.9375,8.9518,60.0,0.2197,0.4453
White_40X_1.TIF,Mucor,40,39.625,7.103,33.25,0.4504,0.9303
White_40X_1.TIF,Mucor,40,5.8125,2.7204,8.5,1.011,1.1205
White_40X_1.TIF,Mucor,40,12.5625,3.9994,12.25,1.052,1.0691
White_40X_1.TIF,Mucor,40,458.5625,24.1632,180.75,0.1764,0.5853
White_40X_1.TIF,Mucor,40,7.875,3.1665,10.5,0.8976,1.156
White_40X_1.TIF,Mucor,40,4.375,2.3602,9.75,0.5783,0.8974
White_40X_1.TIF,Mucor,40,12.9375,4.0586,15.0,0.7226,0.9
