sample,cx_svg,cy_svg,rx_svg,ry_svg,r_eq_svg,rx_mm,ry_mm,r_eq_mm,area_mm2,dist_svg,dist_mm,aspect,mm_per_svg,dist_norm,zone
RSR7,217.5588,148.3863,3.3079,3.2688,3.2883,0.08232,0.08134,0.08183,0.0210357,164.5255,4.09419,1.012,0.0248848,0.7285230032830059,Far
RSR7,210.6885,147.9752,2.5054,2.4271,2.4659,0.06235,0.0604,0.06136,0.01183,157.7761,3.92623,1.0323,0.0248848,0.6986360845930052,Far
RSR7,217.3674,137.1998,2.8019,2.4816,2.6369,0.06972,0.06176,0.06562,0.0135271,161.4995,4.01889,1.129,0.0248848,0.7151240691477531,Far
RSR7,215.7619,187.1761,2.7734,2.5377,2.6529,0.06902,0.06315,0.06602,0.0136923,172.64,4.29611,1.0929,0.0248848,0.7644527878857976,Far
RSR7,207.704,177.2065,3.5806,3.154,3.3606,0.0891,0.07849,0.08363,0.0219708,162.314,4.03916,1.1353,0.0248848,0.7187309269820369,Far
RSR7,194.5899,172.5479,2.7734,2.6646,2.7185,0.06902,0.06631,0.06765,0.0143769,148.4468,3.69407,1.0408,0.0248848,0.6573253734530281,Far
RSR7,174.5781,169.0857,2.6646,2.574,2.6189,0.06631,0.06405,0.06517,0.0133432,128.2118,3.19053,1.0352,0.0248848,0.5677251172184311,Mid
RSR7,180.6324,167.9256,2.4471,2.429,2.438,0.0609,0.06044,0.06067,0.0115636,133.773,3.32892,1.0075,0.0248848,0.5923503296351327,Mid
RSR7,160.5012,159.0073,2.5452,2.5015,2.5233,0.06334,0.06225,0.06279,0.0123864,112.0367,2.78801,1.0175,0.0248848,0.4961004297267721,Mid
RSR7,155.8259,156.243,2.2567,1.9849,2.1164,0.05616,0.04939,0.05267,0.0087142,106.8127,2.65801,1.1369,0.0248848,0.4729681397190317,Mid
RSR7,148.3307,156.8502,2.1571,2.1571,2.1571,0.05368,0.05368,0.05368,0.0090521,99.7174,2.48145,1.0,0.0248848,0.44155093107467286,Mid
RSR7,151.7135,150.0889,2.1684,2.1389,2.1536,0.05396,0.05323,0.05359,0.0090231,101.272,2.52014,1.0138,0.0248848,0.44843545646236116,Mid
RSR7,149.9472,139.1948,2.4257,2.3383,2.3816,0.06036,0.05819,0.05927,0.0110349,96.7965,2.40876,1.0374,0.0248848,0.4286164221464986,Mid
RSR7,167.9437,140.9531,2.3021,2.3202,2.3111,0.05729,0.05774,0.05751,0.0103913,114.6495,2.85303,0.9922,0.0248848,0.5076701335444896,Mid
RSR7,170.989,134.79,2.6284,2.3202,2.4695,0.06541,0.05774,0.06145,0.0118641,116.0295,2.88737,1.1328,0.0248848,0.5137806169203805,Mid
RSR7,165.4951,135.4245,2.4487,2.3746,2.4113,0.06093,0.05909,0.06001,0.0113119,110.8769,2.75915,1.0312,0.0248848,0.49096506134505374,Mid
RSR7,159.169,122.627,4.2612,4.006,4.1316,0.10604,0.09969,0.10281,0.0332095,101.5077,2.526,1.0637,0.0248848,0.4494781889196331,Mid
RSR7,179.1003,128.8725,4.5404,4.1773,4.3551,0.11299,0.10395,0.10838,0.0368985,122.3718,3.0452,1.0869,0.0248848,0.541864996396701,Mid
RSR7,171.9316,151.379,3.0272,2.879,2.9522,0.07533,0.07164,0.07346,0.0169551,121.1547,3.01491,1.0514,0.0248848,0.5364751728248975,Mid
RSR7,162.088,148.5482,3.407,3.2084,3.3062,0.08478,0.07984,0.08228,0.0212661,110.9149,2.7601,1.0619,0.0248848,0.4911341050028026,Mid
RSR7,167.835,161.246,2.9909,3.018,3.0044,0.07443,0.0751,0.07477,0.0175609,119.6986,2.97868,0.991,0.0248848,0.5300283815404326,Mid
RSR7,174.2881,163.3713,2.1208,2.1253,2.1231,0.05278,0.05289,0.05283,0.008769,126.4799,3.14743,0.9979,0.0248848,0.5600558733774034,Mid
RSR7,182.9345,174.422,2.5015,2.291,2.3939,0.06225,0.05701,0.05957,0.0111491,137.6496,3.42539,1.0919,0.0248848,0.6095162682277997,Far
RSR7,189.877,174.422,2.4108,2.291,2.3502,0.05999,0.05701,0.05848,0.0107451,144.3644,3.59248,1.0523,0.0248848,0.6392483785154409,Far
RSR7,199.321,181.7381,2.719,2.6827,2.7008,0.06766,0.06676,0.06721,0.0141909,155.357,3.86603,1.0135,0.0248848,0.6879240549124976,Far
RSR7,199.9183,140.596,4.8001,4.5215,4.6587,0.11945,0.11252,0.11593,0.0422226,145.4848,3.62036,1.0616,0.0248848,0.6442093650186393,Far
RSR7,128.934,137.4372,2.479,2.559,2.5187,0.06169,0.06368,0.06268,0.0123412,76.0261,1.89189,0.9687,0.0248848,0.33664421648264636,Mid
RSR7,126.2684,129.9469,2.3191,2.3191,2.3191,0.05771,0.05771,0.05771,0.0104626,71.5454,1.78039,1.0,0.0248848,0.31680382928369977,Mid
RSR7,124.7757,121.6584,3.172,3.0374,3.104,0.07894,0.07558,0.07724,0.0187436,67.9964,1.69208,1.0443,0.0248848,0.3010898867407493,Mid
RSR7,104.1609,127.8385,3.172,3.0374,3.104,0.07894,0.07558,0.07724,0.0187436,49.6274,1.23497,1.0443,0.0248848,0.21975141685276298,Mid
RSR7,133.3855,124.1054,3.1454,3.5225,3.3286,0.07827,0.08766,0.08283,0.0215546,76.9453,1.91477,0.8929,0.0248848,0.3407154995240087,Mid
RSR7,140.5026,128.161,2.3724,2.3457,2.359,0.05904,0.05837,0.0587,0.0108262,84.8592,2.1117,1.0114,0.0248848,0.37575736007188804,Mid
RSR7,142.7284,132.6925,2.2258,2.1858,2.2057,0.05539,0.05439,0.05489,0.0094646,88.1629,2.19392,1.0183,0.0248848,0.390387643798322,Mid
RSR7,142.5818,147.948,2.3724,2.1409,2.2537,0.05904,0.05328,0.05608,0.0098809,91.8959,2.28681,1.1081,0.0248848,0.4069165547123144,Mid
RSR7,137.6505,152.9509,2.0258,2.0792,2.0523,0.05041,0.05174,0.05107,0.0081943,88.3971,2.19974,0.9744,0.0248848,0.39142325862789934,Mid
RSR7,134.4251,160.8837,1.8392,1.8765,1.8578,0.04577,0.0467,0.04623,0.0067143,87.2924,2.17226,0.9802,0.0248848,0.3865334484016478,Mid
RSR7,153.8867,164.4969,1.9392,2.0308,1.9845,0.04826,0.05054,0.04938,0.0076617,107.0335,2.66351,0.9549,0.0248848,0.4739468135270515,Mid
RSR7,144.6343,164.1232,1.5392,1.363,1.4485,0.0383,0.03392,0.03604,0.0040816,97.9896,2.43845,1.1293,0.0248848,0.4338994813028818,Mid
RSR7,142.9042,168.8015,1.9961,1.9961,1.9961,0.04967,0.04967,0.04967,0.0077515,97.5045,2.42638,1.0,0.0248848,0.4317517371460093,Mid
RSR7,140.2138,163.3339,1.5275,1.458,1.4923,0.03801,0.03628,0.03714,0.0043327,93.5136,2.32707,1.0476,0.0248848,0.41408044698701924,Mid
RSR7,123.0819,154.1345,2.4474,2.2912,2.368,0.0609,0.05702,0.05893,0.010909,74.6069,1.85658,1.0682,0.0248848,0.3303611306351593,Mid
RSR7,118.7252,160.0013,2.4995,2.43,2.4645,0.0622,0.06047,0.06133,0.0118163,71.8832,1.7888,1.0286,0.0248848,0.3183003105065082,Mid
RSR7,111.7475,154.1171,3.4368,3.1417,3.2859,0.08552,0.07818,0.08177,0.0210057,63.6398,1.58367,1.0939,0.0248848,0.28179933628121745,Mid
RSR7,108.3975,122.2835,1.9267,1.892,1.9092,0.04795,0.04708,0.04751,0.0070916,52.3141,1.30183,1.0183,0.0248848,0.23164853154443626,Mid
RSR7,116.1736,120.4957,2.3433,2.2912,2.3171,0.05831,0.05702,0.05766,0.0104448,59.3811,1.47769,1.0227,0.0248848,0.26294118170413805,Mid
RSR7,118.5343,116.3553,1.9267,1.8491,1.8875,0.04795,0.04602,0.04697,0.0069311,60.6127,1.50833,1.0419,0.0248848,0.26839328451827005,Mid
RSR7,92.7237,133.382,1.4927,1.625,1.5575,0.03715,0.04044,0.03876,0.0047191,39.9732,0.99473,0.9186,0.0248848,0.1770029449184587,Near
RSR7,91.3408,127.1957,1.7919,1.7357,1.7636,0.04459,0.04319,0.04389,0.0060509,37.0644,0.92234,1.0324,0.0248848,0.16412181819799462,Near
RSR7,92.153,150.9547,1.705,1.7882,1.7461,0.04243,0.0445,0.04345,0.0059313,43.8847,1.09206,0.9535,0.0248848,0.19432191250656158,Near
RSR7,99.7632,149.7903,1.8713,1.8713,1.8713,0.04657,0.04657,0.04657,0.0068128,50.9495,1.26787,1.0,0.0248848,0.225605665631645,Mid
RSR7,97.6007,144.7824,1.705,1.6874,1.6962,0.04243,0.04199,0.04221,0.005597,47.586,1.18417,1.0104,0.0248848,0.2107120296805075,Mid
RSR7,86.8727,139.1029,1.4736,1.4971,1.4853,0.03667,0.03725,0.03696,0.0042919,35.7673,0.89006,0.9843,0.0248848,0.15837789264838031,Near
RSR7,105.4188,157.6707,1.9545,1.8921,1.9231,0.04864,0.04709,0.04786,0.0071946,58.4212,1.4538,1.033,0.0248848,0.2586901785634848,Mid
RSR7,115.797,137.6292,1.9666,2.0525,2.0091,0.04894,0.05108,0.05,0.007853,63.3687,1.57692,0.9581,0.0248848,0.2805982366077387,Mid
RSR7,112.5259,127.6667,1.8224,1.7372,1.7793,0.04535,0.04323,0.04428,0.0061588,57.6744,1.43522,1.049,0.0248848,0.2553840404993016,Mid
RSR7,116.4942,124.6747,1.5328,1.5274,1.5301,0.03814,0.03801,0.03808,0.0045546,60.7526,1.51182,1.0036,0.0248848,0.26901429753463174,Mid
RSR7,130.5866,152.8295,1.9992,1.9578,1.9784,0.04975,0.04872,0.04923,0.0076147,81.5341,2.02896,1.0211,0.0248848,0.36103454718542316,Mid
RSR7,134.7218,140.9707,1.8091,1.7759,1.7924,0.04502,0.04419,0.0446,0.0062503,82.5216,2.05353,1.0187,0.0248848,0.36540654999688604,Mid
RSR7,128.983,147.3926,2.0713,1.9745,2.0223,0.05154,0.04914,0.05033,0.0079566,78.6021,1.956,1.049,0.0248848,0.34805199427030975,Mid
RSR7,123.7176,148.9025,1.5293,1.5099,1.5196,0.03806,0.03757,0.03781,0.0044923,73.8929,1.83881,1.0128,0.0248848,0.32719912453179356,Mid
RSR7,78.7294,149.9208,1.4519,1.4208,1.4363,0.03613,0.03536,0.03574,0.0040131,30.6387,0.76244,1.0218,0.0248848,0.13566910148847391,Near
RSR7,97.5798,131.4696,1.3333,1.2538,1.293,0.03318,0.0312,0.03218,0.0032524,44.1843,1.09952,1.0634,0.0248848,0.19564935007162115,Near
RSR7,172.2992,143.9141,1.5698,1.6512,1.61,0.03907,0.04109,0.04007,0.005043,119.6142,2.97658,0.9507,0.0248848,0.5296547060864614,Mid
RSR7,186.0288,143.7503,2.2779,2.1971,2.2372,0.05669,0.05468,0.05567,0.0097366,132.8519,3.306,1.0368,0.0248848,0.5882719289660756,Mid
RSR7,195.4312,165.2692,1.7609,1.6478,1.7035,0.04382,0.04101,0.04239,0.0056452,147.4117,3.66831,1.0686,0.0248848,0.6527416212176482,Far
RSR7,186.5135,168.1975,1.9548,1.6858,1.8153,0.04864,0.04195,0.04517,0.0064109,139.5302,3.47218,1.1596,0.0248848,0.6178421132236626,Far
RSR7,233.2983,179.803,2.2748,2.3307,2.3026,0.05661,0.058,0.0573,0.0103147,187.7285,4.67159,0.976,0.0248848,0.8312659590558468,Far
RSR7,235.3307,191.1087,2.2189,2.1505,2.1844,0.05522,0.05351,0.05436,0.0092829,192.5659,4.79197,1.0318,0.0248848,0.8526864596030144,Far
RSR7,234.3611,185.2889,1.846,1.8872,1.8665,0.04594,0.04696,0.04645,0.0067773,190.1499,4.73185,0.9781,0.0248848,0.8419886651778962,Far
RSR7,220.5596,161.6977,1.6344,1.5664,1.6,0.04067,0.03898,0.03982,0.0049805,170.8089,4.25055,1.0435,0.0248848,0.7563458099415464,Far
RSR7,224.0169,168.1797,1.823,1.7664,1.7945,0.04536,0.04396,0.04465,0.0062645,175.7992,4.37473,1.032,0.0248848,0.7784424851197096,Far
RSR7,194.74,157.9613,2.4522,2.1701,2.3068,0.06102,0.054,0.05741,0.0103526,144.887,3.60549,1.13,0.0248848,0.6415633869231386,Far
RSR7,192.5146,153.5851,2.2253,2.2061,2.2157,0.05538,0.0549,0.05514,0.0095507,141.6231,3.52426,1.0087,0.0248848,0.6271092644821481,Far
RSR7,218.1607,171.7522,4.0333,4.2518,4.1411,0.10037,0.10581,0.10305,0.0333619,171.0424,4.25636,0.9486,0.0248848,0.7573796453642001,Far
RSR7,222.4247,181.2477,4.6065,4.0412,4.3146,0.11463,0.10057,0.10737,0.0362159,177.5784,4.41901,1.1399,0.0248848,0.7863216989777309,Far
RSR7,152.1445,122.1035,2.5304,2.5922,2.5611,0.06297,0.06451,0.06373,0.012761,94.5806,2.35362,0.9762,0.0248848,0.4188047723693693,Mid
RSR7,146.4838,119.0802,2.343,2.343,2.343,0.0583,0.0583,0.0583,0.0106797,88.3377,2.19827,1.0,0.0248848,0.3911616858101195,Mid
RSR7,113.1176,145.9244,2.2877,2.3516,2.3194,0.05693,0.05852,0.05772,0.0104656,62.8841,1.56486,0.9728,0.0248848,0.2784522718577898,Mid
RSR7,263.014,165.5072,8.9715,9.0308,9.0011,0.22325,0.22473,0.22399,0.1576191,212.8386,5.29645,0.9934,0.0248848,0.9424539800884366,Far
RSR7,248.2616,153.5366,2.7484,2.8076,2.7779,0.06839,0.06987,0.06913,0.015012,195.5295,4.86572,0.9789,0.0248848,0.8658095856650978,Far
RSR7,253.777,156.3945,2.767,2.8567,2.8115,0.06886,0.07109,0.06996,0.0153774,201.5899,5.01653,0.9686,0.0248848,0.8926448214810005,Far
RSR7,228.7696,147.7636,3.3994,2.9654,3.175,0.08459,0.07379,0.07901,0.019611,175.2104,4.36008,1.1463,0.0248848,0.7758356539765296,Far
RSRDiseased3,35.2249,103.4411,0.7511,0.7709,0.761,0.01873,0.01922,0.01897,0.0011306,23.4734,0.58518,0.9744,0.0249295,0.09258620525981033,Near
RSRDiseased3,37.1226,101.662,0.6721,0.6918,0.6819,0.01675,0.01725,0.017,0.0009078,25.371,0.63249,0.9714,0.0249295,0.10007151468740803,Near
RSRDiseased3,38.7712,100.8178,0.6632,0.6249,0.6438,0.01653,0.01558,0.01605,0.0008092,27.0196,0.67359,1.0612,0.0249295,0.10657428825482013,Near
RSRDiseased3,37.4812,99.5239,0.8212,0.8519,0.8364,0.02047,0.02124,0.02085,0.001366,25.7296,0.64143,0.964,0.0249295,0.10148598660207138,Near
RSRDiseased3,40.1592,99.8594,0.6055,0.6684,0.6362,0.01509,0.01666,0.01586,0.0007902,28.4077,0.70819,0.9059,0.0249295,0.11204864264490426,Near
RSRDiseased3,41.4724,98.6405,0.8021,0.7706,0.7862,0.02,0.01921,0.0196,0.0012068,29.7209,0.74093,1.0408,0.0249295,0.11722871093193762,Near
RSRDiseased3,43.1631,99.6812,0.6527,0.6946,0.6733,0.01627,0.01732,0.01679,0.0008852,31.4115,0.78307,0.9396,0.0249295,0.12389603156772219,Near
RSRDiseased3,43.3204,98.0743,0.8099,0.7234,0.7655,0.02019,0.01804,0.01908,0.001144,31.5688,0.78699,1.1196,0.0249295,0.12451624744081842,Near
RSRDiseased3,41.0699,90.3875,0.9107,0.8727,0.8915,0.0227,0.02176,0.02222,0.0015517,29.3184,0.73089,1.0435,0.0249295,0.1156401988488034,Near
RSRDiseased3,39.2718,91.1696,0.7594,0.6574,0.7065,0.01893,0.01639,0.01761,0.0009746,27.5203,0.68607,1.1552,0.0249295,0.10854885307528978,Near
RSRDiseased3,39.4038,87.248,0.7554,0.7254,0.7402,0.01883,0.01808,0.01845,0.0010698,27.6523,0.68936,1.0414,0.0249295,0.10906939139735268,Near
RSRDiseased3,38.928,85.446,0.6257,0.578,0.6014,0.0156,0.01441,0.01499,0.0007061,27.1765,0.6775,1.0824,0.0249295,0.10719292194456662,Near
RSRDiseased3,38.9968,83.4965,0.6944,0.6914,0.6929,0.01731,0.01724,0.01727,0.0009373,27.2452,0.67921,1.0044,0.0249295,0.10746347529737135,Near
RSRDiseased3,39.1668,93.4387,0.8644,0.7363,0.7978,0.02155,0.01836,0.01989,0.0012427,27.4152,0.68345,1.174,0.0249295,0.10813432103765913,Near
RSRDiseased3,41.7902,93.7619,0.7203,0.7363,0.7282,0.01796,0.01836,0.01815,0.0010354,30.0386,0.74885,0.9782,0.0249295,0.118481800144928,Near
RSRDiseased3,47.2536,92.3348,0.8125,0.8724,0.8419,0.02026,0.02175,0.02099,0.0013839,35.502,0.88505,0.9314,0.0249295,0.1400311373683228,Near
RSRDiseased3,45.1325,93.1815,0.8638,0.8467,0.8552,0.02153,0.02111,0.02132,0.001428,33.381,0.83217,1.0202,0.0249295,0.1316645518149225,Near
RSRDiseased3,46.596,96.0743,0.9963,0.981,0.9886,0.02484,0.02446,0.02465,0.0019083,34.8445,0.86865,1.0155,0.0249295,0.1374363566747569,Near
RSRDiseased3,49.6901,97.4127,1.2705,1.2279,1.249,0.03167,0.03061,0.03114,0.0030457,37.9386,0.94579,1.0347,0.0249295,0.149641319034615,Near
RSRDiseased3,52.3525,95.7212,0.7247,0.6279,0.6746,0.01807,0.01565,0.01682,0.0008885,40.6009,1.01216,1.1543,0.0249295,0.1601422699268082,Near
RSRDiseased3,52.3525,93.9787,0.7247,0.7716,0.7478,0.01807,0.01924,0.01864,0.0010918,40.6009,1.01216,0.9393,0.0249295,0.1601422699268082,Near
RSRDiseased3,54.3882,94.9648,0.8846,0.9366,0.9102,0.02205,0.02335,0.02269,0.0016177,42.6366,1.06291,0.9445,0.0249295,0.16817185042671484,Near
RSRDiseased3,55.6818,91.1843,0.7912,0.7548,0.7728,0.01972,0.01882,0.01926,0.0011659,43.9302,1.09516,1.0482,0.0249295,0.17327439172961118,Near
RSRDiseased3,53.7327,90.1658,0.6555,0.682,0.6686,0.01634,0.017,0.01667,0.0008729,41.9812,1.04657,0.961,0.0249295,0.16558656283324735,Near
RSRDiseased3,53.3621,104.3863,1.4387,1.4387,1.4387,0.03587,0.03587,0.03587,0.0040415,41.6106,1.03733,1.0,0.0249295,0.16412462541809197,Near
RSRDiseased3,50.568,107.0711,1.0597,1.1176,1.0883,0.02642,0.02786,0.02713,0.0023123,38.8165,0.96768,0.9482,0.0249295,0.15310471838718556,Near
RSRDiseased3,47.4353,110.578,0.9843,0.9249,0.9542,0.02454,0.02306,0.02379,0.0017775,35.6838,0.88958,1.0642,0.0249295,0.14074786642575288,Near
RSRDiseased3,46.1427,112.2994,0.7964,0.7965,0.7965,0.01986,0.01986,0.01986,0.0012385,34.3911,0.85735,1.0,0.0249295,0.135648489489556,Near
RSRDiseased3,52.0261,112.4664,0.8992,0.9634,0.9308,0.02242,0.02402,0.0232,0.0016915,40.2746,1.00402,0.9333,0.0249295,0.15885437268012365,Near
RSRDiseased3,57.3384,112.6644,0.7769,0.7654,0.7711,0.01937,0.01908,0.01922,0.0011609,45.5869,1.13646,1.015,0.0249295,0.179808808964018,Near
RSRDiseased3,58.225,109.4724,1.181,1.1411,1.1609,0.02944,0.02845,0.02894,0.0026311,46.4735,1.15856,1.035,0.0249295,0.183305434166933,Near
RSRDiseased3,53.7366,109.1022,0.9103,0.9135,0.9119,0.02269,0.02277,0.02273,0.0016235,41.9851,1.04667,0.9964,0.0249295,0.1656023846667447,Near
RSRDiseased3,57.003,102.9836,1.0375,0.9713,1.0038,0.02586,0.02421,0.02503,0.0019674,45.2515,1.1281,1.0682,0.0249295,0.1784861036836393,Near
RSRDiseased3,53.7287,100.5996,0.883,0.8977,0.8903,0.02201,0.02238,0.02219,0.0015476,41.9771,1.04647,0.9836,0.0249295,0.16557074099975003,Near
RSRDiseased3,117.4381,59.1793,3.5508,3.3535,3.4507,0.08852,0.0836,0.08602,0.0232485,105.6866,2.63471,1.0588,0.0249295,0.41685942933810943,Mid
RSRDiseased3,110.5339,61.9082,2.4987,2.3343,2.4151,0.06229,0.05819,0.06021,0.0113879,98.7823,2.46259,1.0704,0.0249295,0.38962688952246544,Mid
RSRDiseased3,152.4938,82.0202,6.4274,5.2329,5.7995,0.16023,0.13045,0.14458,0.065668,140.7423,3.50863,1.2283,0.0249295,0.5551295966381768,Mid
RSRDiseased3,164.1326,84.3853,3.0931,2.8678,2.9783,0.07711,0.07149,0.07425,0.0173186,152.381,3.79878,1.0786,0.0249295,0.6010366465307465,Far
RSRDiseased3,159.2934,91.3455,2.9933,2.8935,2.943,0.07462,0.07213,0.07337,0.0169104,147.5419,3.67814,1.0345,0.0249295,0.5819491865995399,Mid
RSRDiseased3,91.4904,115.694,4.4749,4.4422,4.4585,0.11156,0.11074,0.11115,0.0388115,79.7388,1.98785,1.0074,0.0249295,0.31451431717713174,Mid
RSRDiseased3,249.2574,82.1322,4.4342,4.5486,4.491,0.11054,0.11339,0.11196,0.0393791,237.5059,5.9209,0.9748,0.0249295,0.9367949395447741,Far
RSRDiseased3,257.5822,85.9237,3.8906,3.7895,3.8397,0.09699,0.09447,0.09572,0.0287858,245.8307,6.12843,1.0267,0.0249295,0.9696299906018309,Far
RSRDiseased3,265.1632,85.8841,3.6904,3.2655,3.4715,0.092,0.08141,0.08654,0.0235289,253.4117,6.31742,1.1301,0.0249295,0.9995316737284784,Far
RSRDiseased3,256.7237,78.5263,3.0322,2.5888,2.8017,0.07559,0.06454,0.06985,0.0153259,244.9722,6.10703,1.1713,0.0249295,0.9662441182333973,Far
RSRDiseased3,262.3322,64.4328,4.3544,4.416,4.3851,0.10855,0.11009,0.10932,0.0375436,250.5807,6.24685,0.986,0.0249295,0.9883662058293964,Far
RSRDiseased3,253.8769,62.1745,2.8468,2.7261,2.7858,0.07097,0.06796,0.06945,0.0151521,242.1254,6.03606,1.0443,0.0249295,0.9550153630003259,Far
RSRDiseased3,247.9756,64.0959,2.6932,2.5126,2.6014,0.06714,0.06264,0.06485,0.0132122,236.2241,5.88894,1.0719,0.0249295,0.9317382815590202,Far
RSRDiseased3,240.8155,65.2291,2.2663,1.9707,2.1133,0.0565,0.04913,0.05268,0.0087197,229.064,5.71045,1.15,0.0249295,0.9034978909495948,Far
RSRDiseased3,68.9277,81.6122,2.9846,3.0854,3.0346,0.0744,0.07692,0.07565,0.0179793,57.1762,1.42537,0.9673,0.0249295,0.22551966812122057,Mid
RSRDiseased3,72.1946,89.9609,2.7023,2.7224,2.7123,0.06737,0.06787,0.06762,0.0143634,60.4431,1.50681,0.9926,0.0249295,0.23840496932146485,Mid
RSRDiseased3,66.6288,89.7593,1.8149,1.6335,1.7218,0.04525,0.04072,0.04292,0.0057883,54.8772,1.36806,1.1111,0.0249295,0.21645217534388755,Mid
RSRDiseased3,62.2571,90.8681,2.5567,2.339,2.4454,0.06374,0.05831,0.06096,0.0116759,50.5056,1.25908,1.0931,0.0249295,0.19920954119847223,Near
RSRDiseased3,55.772,84.6169,2.2685,2.2989,2.2837,0.05655,0.05731,0.05693,0.0101821,44.0205,1.09741,0.9867,0.0249295,0.17363038298330163,Near
RSRDiseased3,53.6999,75.8648,2.0721,2.0166,2.0442,0.05166,0.05027,0.05096,0.0081587,41.9483,1.04575,1.0275,0.0249295,0.16545682379856907,Near
RSRDiseased3,67.0321,71.9123,1.8956,1.9359,1.9157,0.04726,0.04826,0.04776,0.007165,55.2805,1.37812,0.9792,0.0249295,0.21804385179372127,Mid
RSRDiseased3,70.904,73.1827,1.9763,1.8351,1.9044,0.04927,0.04575,0.04748,0.0070809,59.1524,1.47464,1.0769,0.0249295,0.23331508548536636,Mid
RSRDiseased3,77.5588,69.7747,3.3072,3.1056,3.2048,0.08245,0.07742,0.07989,0.0200532,65.8072,1.64054,1.0649,0.0249295,0.259563507257475,Mid
RSRDiseased3,85.9306,72.4971,2.5853,2.5208,2.5528,0.06445,0.06284,0.06364,0.0127237,74.179,1.84924,1.0256,0.0249295,0.2925836737664507,Mid
RSRDiseased3,82.8401,65.2632,1.9741,1.9536,1.9638,0.04921,0.0487,0.04896,0.0075299,71.0886,1.7722,1.0105,0.0249295,0.28039453324009,Mid
RSRDiseased3,39.2975,76.4366,2.1749,2.0906,2.1323,0.05422,0.05212,0.05316,0.0088774,27.5459,0.68671,1.0404,0.0249295,0.10865011280967284,Near
RSRDiseased3,44.1225,77.6552,1.6471,1.5195,1.582,0.04106,0.03788,0.03944,0.0048862,32.371,0.80699,1.084,0.0249295,0.12768061414028903,Near
RSRDiseased3,43.9617,103.8077,2.4893,2.1457,2.3111,0.06206,0.05349,0.05761,0.0104285,32.2102,0.80298,1.1601,0.0249295,0.12704615861704519,Near
RSRDiseased3,35.6815,121.4735,1.2077,1.2197,1.2137,0.03011,0.03041,0.03026,0.002876,23.93,0.59656,0.9902,0.0249295,0.09438672991180909,Near
RSRDiseased3,39.4998,121.3451,1.1127,1.0913,1.1019,0.02774,0.0272,0.02747,0.0023707,27.7482,0.69175,1.0196,0.0249295,0.10944753321793942,Near
RSRDiseased3,45.4391,121.2637,1.0217,1.0098,1.0157,0.02547,0.02517,0.02532,0.0020143,33.6876,0.83981,1.0118,0.0249295,0.13287333989412028,Near
RSRDiseased3,51.0271,118.0568,0.999,0.9611,0.9799,0.02491,0.02396,0.02443,0.0018746,39.2755,0.97912,1.0395,0.0249295,0.15491473613928275,Near
RSRDiseased3,47.6297,117.1997,0.8052,0.7273,0.7653,0.02007,0.01813,0.01908,0.0011434,35.8781,0.89442,1.1071,0.0249295,0.14151364316702478,Near
RSRDiseased3,48.6254,115.9788,0.7966,0.736,0.7657,0.01986,0.01835,0.01909,0.0011446,36.8738,0.91925,1.0824,0.0249295,0.14544220442441752,Near
RSRDiseased3,46.5907,115.0784,0.736,0.684,0.7095,0.01835,0.01705,0.01769,0.0009829,34.8391,0.86852,1.0759,0.0249295,0.13741578829121032,Near
RSRDiseased3,45.6815,116.481,0.7793,0.7186,0.7483,0.01943,0.01792,0.01866,0.0010934,33.93,0.84586,1.0843,0.0249295,0.13383056082071013,Near
RSRDiseased3,38.151,119.1004,0.8396,0.8028,0.821,0.02093,0.02001,0.02047,0.001316,26.3995,0.65812,1.0459,0.0249295,0.10412665061277962,Near
RSRDiseased3,33.1067,105.0298,1.0101,0.9447,0.9768,0.02518,0.02355,0.02435,0.0018631,21.3551,0.53237,1.0692,0.0249295,0.0842306949898582,Near
RSRDiseased3,45.3382,81.4175,1.4423,1.3877,1.4148,0.03596,0.0346,0.03527,0.0039079,33.5866,0.8373,1.0393,0.0249295,0.13247621187333675,Near
RSRDiseased3,57.7261,98.5834,2.4533,2.2344,2.3413,0.06116,0.0557,0.05837,0.0107024,45.9745,1.14612,1.098,0.0249295,0.1813371980798623,Near
RSRDiseased3,48.4718,106.0044,1.0365,1.0667,1.0515,0.02584,0.02659,0.02621,0.0021586,36.7203,0.91542,0.9717,0.0249295,0.1448362282014689,Near
RSRDiseased3,58.0066,114.0867,0.6682,0.657,0.6626,0.01666,0.01638,0.01652,0.0008571,46.2551,1.15312,1.0171,0.0249295,0.182444726424677,Near
RSRDiseased3,61.3243,110.7593,0.8642,0.7436,0.8017,0.02155,0.01854,0.01998,0.0012547,49.5728,1.23582,1.1622,0.0249295,0.19552938272698792,Near
RSRDiseased3,63.2367,110.6135,0.7171,0.5978,0.6548,0.01788,0.0149,0.01632,0.000837,51.4852,1.2835,1.1996,0.0249295,0.20307323293852586,Mid
RSRDiseased3,60.4646,108.6778,0.8597,0.7946,0.8265,0.02143,0.01981,0.0206,0.0013337,48.7131,1.21439,1.082,0.0249295,0.1921387638085052,Near
RSRDiseased3,48.3838,113.0748,0.7541,0.7,0.7266,0.0188,0.01745,0.01811,0.0010307,36.6322,0.91322,1.0772,0.0249295,0.14448814786452713,Near
RSRDiseased3,28.6154,114.9462,0.657,0.6139,0.6351,0.01638,0.0153,0.01583,0.0007874,16.8638,0.42041,1.0702,0.0249295,0.06651657020622177,Near
